Godina,Razdjel,Naziv razdjela,Glava,Naziv glave,Glavni program,Naziv glavnog programa,Program,Naziv programa,Potprogram,Naziv potprograma,Funkcijsko podruèje,Naziv funkcijskog podruèja,Izvor financiranja,Naziv izvora financiranja,Razred stavke,Naziv razreda stavke,Skupina stavke,Naziv skupine stavke,Podskupina stavke,Naziv podskupine stavke,Tekuæi plan,Izvršenje
2018,010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIÈKI SUSTAV,2101,PROVOÐENJE ZAKONODAVNE VLASTI,A501032,SPOMEN PODRUÈJE JASENOVAC I OBILJEŽAVANJE ANTIFAŠISTIÈKE BORBE U RH,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,36,Pomoæi dane u inozemstvo i unutar opæeg proraèuna,366,Pomoæi proraèunskim korisnicima drugih proraèuna,200000,200000
2018,010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIÈKI SUSTAV,2101,PROVOÐENJE ZAKONODAVNE VLASTI,A501032,SPOMEN PODRUÈJE JASENOVAC I OBILJEŽAVANJE ANTIFAŠISTIÈKE BORBE U RH,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,38,Ostali rashodi,381,Tekuæe donacije,300000,300000
2018,010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIÈKI SUSTAV,2101,PROVOÐENJE ZAKONODAVNE VLASTI,A501037,OBILJEŽAVANJE SJEÆANJA NA ŽRTVE SVIH TOTALITARNIH I AUTORITARNIH REŽIMA,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,38,Ostali rashodi,381,Tekuæe donacije,100000,
2018,010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIÈKI SUSTAV,2101,PROVOÐENJE ZAKONODAVNE VLASTI,K501013,INFORMATIZACIJA HRVATSKOG SABORA,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,41,Rashodi za nabavu neproizvedene dugotrajne imovine,412,Nematerijalna imovina,570000,414035.97
2018,010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIÈKI SUSTAV,2101,PROVOÐENJE ZAKONODAVNE VLASTI,K501013,INFORMATIZACIJA HRVATSKOG SABORA,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,636500,482067.49
2018,010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIÈKI SUSTAV,2101,PROVOÐENJE ZAKONODAVNE VLASTI,K501013,INFORMATIZACIJA HRVATSKOG SABORA,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,426,Nematerijalna proizvedena imovina,418000,217599.55
2018,010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIÈKI SUSTAV,2101,PROVOÐENJE ZAKONODAVNE VLASTI,K501027,SABORSKA TELEVIZIJA,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,25000,3245
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896001,PROVEDBA IZBORA,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,327500,160962.5
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,311,Plaæe (Bruto),3723800,3701606.18
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,312,Ostali rashodi za zaposlene,83000,71821.17
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,313,Doprinosi na plaæe,599250,568748.03
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,343500,304030.96
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,269500,194313.49
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,5490950,5170923.59
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,9000,3762.65
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,427000,345542.56
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,34,Financijski rashodi,343,Ostali financijski rashodi,1278,786.08
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,156450,151193.26
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,3,VLASTITI PRIHODI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,5000,
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,30000,9301.58
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,K896003,INFORMATIZACIJA DRŽAVNOG IZBORNOG POVJERENSTVA REPUBLIKE HRVATSKE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,41,Rashodi za nabavu neproizvedene dugotrajne imovine,412,Nematerijalna imovina,114000,107233.83
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,K896003,INFORMATIZACIJA DRŽAVNOG IZBORNOG POVJERENSTVA REPUBLIKE HRVATSKE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,60000,41837.02
2018,012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIÈKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,K896003,INFORMATIZACIJA DRŽAVNOG IZBORNOG POVJERENSTVA REPUBLIKE HRVATSKE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,426,Nematerijalna proizvedena imovina,610000,569275
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,311,Plaæe (Bruto),17715000,17555109.11
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,312,Ostali rashodi za zaposlene,503000,450548.21
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,313,Doprinosi na plaæe,3080000,3025262.81
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,2365000,1904319.5
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,430000,423108.93
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,2280000,2022840.46
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,50000,35619.21
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,2531000,2502455.09
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,34,Financijski rashodi,343,Ostali financijski rashodi,13300,2740.33
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,37,Naknade graðanima i kuæanstvima na temelju osiguranja i druge naknade,372,Ostale naknade graðanima i kuæanstvima iz proraèuna,400000,381310
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,240000,228412.75
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,424,"Knjige, umjetnièka djela i ostale izložbene vrijednosti",2500,
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIÈKI I POMOÆNI POSLOVI UREDA PREDSJEDNICE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,35000,32979.5
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIÈKI I POMOÆNI POSLOVI UREDA PREDSJEDNICE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,2815000,2495517.56
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIÈKI I POMOÆNI POSLOVI UREDA PREDSJEDNICE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,3438700,3352855.83
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIÈKI I POMOÆNI POSLOVI UREDA PREDSJEDNICE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,1000,
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIÈKI I POMOÆNI POSLOVI UREDA PREDSJEDNICE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,5000,
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIÈKI I POMOÆNI POSLOVI UREDA PREDSJEDNICE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,34,Financijski rashodi,343,Ostali financijski rashodi,10000,3989.77
2018,015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIÈKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIÈKI I POMOÆNI POSLOVI UREDA PREDSJEDNICE,01,Opæe javne usluge,3,VLASTITI PRIHODI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,600000,300058.51
