admin1_code,admin1_label,admin2_code,admin2_label,activity1_code,activity1_label,activity2_code,activity2_label,activity3_code,activity3_label,func1_code,func1_label,fin_source_code,fin_source_label,econ1_code,econ1_label,econ2_code,econ2_label,econ3_code,econ3_label,Year,value
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,A501000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,2018,240000
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,A501000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,424,"Knjige, umjetnička djela i ostale izložbene vrijednosti",2018,85000
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,A501000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,31,Vlastiti prihodi,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,2018,18000
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,A501000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,52,Ostale pomoći,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,2018,100000
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,A501004,ODRŽAVANJE ZGRADE (NARODNO SVEUČILIŠTE OTOČAC),08,"Rekreacija, kultura i religija",11,Opći prihodi i primi,3,Rashodi poslovanja,36,Pomoći dane u inozemstvo i unutar općeg proračuna,366,Pomoći proračunskim korisnicima drugih proračuna,2018,360000
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,A501026,OBILJEŽAVANJE SPOMENDANA BLEIBURŠKE TRAGEDIJE I KRIŽNOG PUTA,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,38,Ostali rashodi,381,Tekuće donacije,2018,500000
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,A501029,OBVEZE PO SUDSKIM SPOROVIMA,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,31,Rashodi za zaposlene,312,Ostali rashodi za zaposlene,2018,400
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,A501029,OBVEZE PO SUDSKIM SPOROVIMA,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,34,Financijski rashodi,343,Ostali financijski rashodi,2018,100
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,A501032,SPOMEN PODRUČJE JASENOVAC I OBILJEŽAVANJE ANTIFAŠISTIČKE BORBE U RH,08,"Rekreacija, kultura i religija",11,Opći prihodi i primi,3,Rashodi poslovanja,36,Pomoći dane u inozemstvo i unutar općeg proračuna,366,Pomoći proračunskim korisnicima drugih proračuna,2018,200000
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,A501032,SPOMEN PODRUČJE JASENOVAC I OBILJEŽAVANJE ANTIFAŠISTIČKE BORBE U RH,08,"Rekreacija, kultura i religija",11,Opći prihodi i primi,3,Rashodi poslovanja,38,Ostali rashodi,381,Tekuće donacije,2018,300000
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,A501037,OBILJEŽAVANJE SJEĆANJA NA ŽRTVE SVIH TOTALITARNIH I AUTORITARNIH REŽIMA,08,"Rekreacija, kultura i religija",11,Opći prihodi i primi,3,Rashodi poslovanja,38,Ostali rashodi,381,Tekuće donacije,2018,100000
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,K501013,INFORMATIZACIJA HRVATSKOG SABORA,01,Opće javne usluge,11,Opći prihodi i primi,4,Rashodi za nabavu nefinancijske imovine,41,Rashodi za nabavu neproizvedene dugotrajne imovine,412,Nematerijalna imovina,2018,600000
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,K501013,INFORMATIZACIJA HRVATSKOG SABORA,01,Opće javne usluge,11,Opći prihodi i primi,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,2018,400000
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,K501013,INFORMATIZACIJA HRVATSKOG SABORA,01,Opće javne usluge,11,Opći prihodi i primi,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,426,Nematerijalna proizvedena imovina,2018,300000
010,HRVATSKI SABOR,01005,Hrvatski sabor,21,POLITIČKI SUSTAV,2101,PROVOĐENJE ZAKONODAVNE VLASTI,K501027,SABORSKA TELEVIZIJA,08,"Rekreacija, kultura i religija",11,Opći prihodi i primi,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,2018,25000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896001,PROVEDBA IZBORA,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,2018,
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896001,PROVEDBA IZBORA,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,2018,
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896001,PROVEDBA IZBORA,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,2018,800000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896001,PROVEDBA IZBORA,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,2018,
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896001,PROVEDBA IZBORA,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,2018,
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896001,PROVEDBA IZBORA,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,36,Pomoći dane u inozemstvo i unutar općeg proračuna,363,Pomoći unutar općeg proračuna,2018,
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896001,PROVEDBA IZBORA,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,38,Ostali rashodi,381,Tekuće donacije,2018,
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,31,Rashodi za zaposlene,311,Plaće (Bruto),2018,4366000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,31,Rashodi za zaposlene,312,Ostali rashodi za zaposlene,2018,83000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,31,Rashodi za zaposlene,313,Doprinosi na plaće,2018,755000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,2018,356000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,2018,275000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,2018,3540000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,2018,9000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,2018,427000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,34,Financijski rashodi,343,Ostali financijski rashodi,2018,728
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,2018,257000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,31,Vlastiti prihodi,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,2018,5000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,A896002,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,52,Ostale pomoći,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,2018,30000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,K896003,INFORMATIZACIJA DRŽAVNOG IZBORNOG POVJERENSTVA REPUBLIKE HRVATSKE,01,Opće javne usluge,11,Opći prihodi i primi,4,Rashodi za nabavu nefinancijske imovine,41,Rashodi za nabavu neproizvedene dugotrajne imovine,412,Nematerijalna imovina,2018,120000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,K896003,INFORMATIZACIJA DRŽAVNOG IZBORNOG POVJERENSTVA REPUBLIKE HRVATSKE,01,Opće javne usluge,11,Opći prihodi i primi,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,2018,60000
012,DRŽAVNO IZBORNO POVJERENSTVO REPUBLIKE HRVATSKE,01205,Državno izborno povjerenstvo Republike Hrvatske,21,POLITIČKI SUSTAV,2124,PROVEDBA IZBORA I REFERENDUMA,K896003,INFORMATIZACIJA DRŽAVNOG IZBORNOG POVJERENSTVA REPUBLIKE HRVATSKE,01,Opće javne usluge,11,Opći prihodi i primi,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,426,Nematerijalna proizvedena imovina,2018,300000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,31,Rashodi za zaposlene,311,Plaće (Bruto),2018,18820000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,31,Rashodi za zaposlene,312,Ostali rashodi za zaposlene,2018,503000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,31,Rashodi za zaposlene,313,Doprinosi na plaće,2018,3240000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,2018,2565000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,2018,430000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,2018,2280000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,2018,50000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,2018,1931000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,34,Financijski rashodi,343,Ostali financijski rashodi,2018,12000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,37,Naknade građanima i kućanstvima na temelju osiguranja i druge naknade,372,Ostale naknade građanima i kućanstvima iz proračuna,2018,400000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,2018,240000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504000,ADMINISTRACIJA I UPRAVLJANJE,01,Opće javne usluge,11,Opći prihodi i primi,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,424,"Knjige, umjetnička djela i ostale izložbene vrijednosti",2018,2500
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIČKI I POMOĆNI POSLOVI UREDA PREDSJEDNICE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,2018,35000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIČKI I POMOĆNI POSLOVI UREDA PREDSJEDNICE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,2018,2920000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIČKI I POMOĆNI POSLOVI UREDA PREDSJEDNICE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,2018,3280000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIČKI I POMOĆNI POSLOVI UREDA PREDSJEDNICE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,2018,1000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIČKI I POMOĆNI POSLOVI UREDA PREDSJEDNICE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,2018,5000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIČKI I POMOĆNI POSLOVI UREDA PREDSJEDNICE,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,34,Financijski rashodi,343,Ostali financijski rashodi,2018,10000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504001,TEHNIČKI I POMOĆNI POSLOVI UREDA PREDSJEDNICE,01,Opće javne usluge,31,Vlastiti prihodi,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,2018,600000
015,URED PREDSJEDNICE REPUBLIKE HRVATSKE,01505,Ured Predsjednice Republike Hrvatske,21,POLITIČKI SUSTAV,2104,DJELOVANJE PREDSJEDNICE REPUBLIKE HRVATSKE,A504023,OBVEZE PO SUDSKIM SPOROVIMA,01,Opće javne usluge,11,Opći prihodi i primi,3,Rashodi poslovanja,31,Rashodi za zaposlene,312,Ostali rashodi za zaposlene,2018,500
