value,activity_id,administrative_classification_id,date_id,economic_classification_id,fin_source_id,functional_classification_id
,383,39,3,7,11,3
25000,383,39,1,8,11,3
,383,39,2,8,11,3
,383,39,3,8,11,3
392000,384,39,1,4,13,3
392000,384,39,2,4,13,3
392000,384,39,3,4,13,3
7000,384,39,1,5,13,3
175000,384,39,2,5,13,3
175000,384,39,3,5,13,3
490000,384,39,1,6,13,3
600000,384,39,2,6,13,3
600000,384,39,3,6,13,3
400000,384,39,1,7,13,3
450000,384,39,2,7,13,3
450000,384,39,3,7,13,3
50000,384,39,1,8,13,3
15000,384,39,2,8,13,3
15000,384,39,3,8,13,3
,384,39,1,11,13,3
50000,384,39,2,11,13,3
50000,384,39,3,11,13,3
1330000,384,39,1,31,13,3
300000,384,39,2,31,13,3
300000,384,39,3,31,13,3
5000,385,39,1,4,11,3
,385,39,2,4,11,3
,385,39,3,4,11,3
2000,385,39,1,6,11,3
,385,39,2,6,11,3
,385,39,3,6,11,3
7000,385,39,1,7,11,3
,385,39,2,7,11,3
,385,39,3,7,11,3
18000,385,39,1,8,11,3
,385,39,2,8,11,3
,385,39,3,8,11,3
300000,1445,40,1,6,1,8
300000,1445,40,2,6,1,8
300000,1445,40,3,6,1,8
100000,1445,40,1,8,1,8
100000,1445,40,2,8,1,8
100000,1445,40,3,8,1,8
200000,1445,40,1,17,1,8
200000,1445,40,2,17,1,8
200000,1445,40,3,17,1,8
2200000,1445,40,1,23,1,8
2200000,1445,40,2,23,1,8
2200000,1445,40,3,23,1,8
130000,1446,40,1,5,1,6
130000,1446,40,2,5,1,6
130000,1446,40,3,5,1,6
2235000,1446,40,1,6,1,6
2235000,1446,40,2,6,1,6
2235000,1446,40,3,6,1,6
1420000,1446,40,1,38,1,6
1990000,1446,40,2,38,1,6
5270000,1446,40,3,38,1,6
900000,1447,40,1,23,1,8
900000,1447,40,2,23,1,8
900000,1447,40,3,23,1,8
55000,1452,40,1,6,1,8
55000,1452,40,2,6,1,8
55000,1452,40,3,6,1,8
40000,1452,40,1,8,1,8
40000,1452,40,2,8,1,8
40000,1452,40,3,8,1,8
20000,1452,40,1,28,1,8
20000,1452,40,2,28,1,8
20000,1452,40,3,28,1,8
1900000,1452,40,1,30,1,8
1900000,1452,40,2,30,1,8
1900000,1452,40,3,30,1,8
300000,1453,40,1,6,1,8
300000,1453,40,2,6,1,8
300000,1453,40,3,6,1,8
100000,1453,40,1,8,1,8
100000,1453,40,2,8,1,8
100000,1453,40,3,8,1,8
700000,1453,40,1,17,1,8
700000,1453,40,2,17,1,8
700000,1453,40,3,17,1,8
500000,1453,40,1,24,1,8
500000,1453,40,2,24,1,8
500000,1453,40,3,24,1,8
2600000,1453,40,1,30,1,8
2600000,1453,40,2,30,1,8
2600000,1453,40,3,30,1,8
35000,1553,40,1,4,1,4
35000,1553,40,2,4,1,4
35000,1553,40,3,4,1,4
255000,1553,40,1,6,1,4
255000,1553,40,2,6,1,4
255000,1553,40,3,6,1,4
10000,1553,40,1,8,1,4
10000,1553,40,2,8,1,4
10000,1553,40,3,8,1,4
789375,1554,40,1,6,2,4
0,1554,40,2,6,2,4
,1554,40,3,6,2,4
67500,1554,40,1,29,2,4
,1554,40,2,29,2,4
,1554,40,3,29,2,4
12697907,1554,40,1,30,2,4
10714556,1554,40,2,30,2,4
2626969,1554,40,3,30,2,4
,1554,40,1,31,2,4
6480845,1554,40,2,31,2,4
4031250,1554,40,3,31,2,4
4473125,1554,40,1,6,15,4
0,1554,40,2,6,15,4
,1554,40,3,6,15,4
382500,1554,40,1,29,15,4
,1554,40,2,29,15,4
,1554,40,3,29,15,4
41244375,1554,40,1,30,15,4
76955922,1554,40,2,30,15,4
14886157,1554,40,3,30,15,4
,1554,40,1,31,15,4
36724784,1554,40,2,31,15,4
22843750,1554,40,3,31,15,4
30762000,1555,40,1,1,1,10
31265000,1555,40,2,1,1,10
31430000,1555,40,3,1,1,10
900000,1555,40,1,2,1,10
900000,1555,40,2,2,1,10
900000,1555,40,3,2,1,10
5280000,1555,40,1,3,1,10
5385000,1555,40,2,3,1,10
5410000,1555,40,3,3,1,10
2550000,1555,40,1,4,1,10
2550000,1555,40,2,4,1,10
2550000,1555,40,3,4,1,10
3095000,1555,40,1,5,1,10
3095000,1555,40,2,5,1,10
3095000,1555,40,3,5,1,10
14045046,1555,40,1,6,1,10
13547272,1555,40,2,6,1,10
13662000,1555,40,3,6,1,10
40000,1555,40,1,7,1,10
40000,1555,40,2,7,1,10
40000,1555,40,3,7,1,10
605000,1555,40,1,8,1,10
605000,1555,40,2,8,1,10
605000,1555,40,3,8,1,10
16000,1555,40,1,11,1,10
16000,1555,40,2,11,1,10
16000,1555,40,3,11,1,10
20000,1555,40,1,22,1,10
20000,1555,40,2,22,1,10
20000,1555,40,3,22,1,10
1050000,1555,40,1,31,1,10
630000,1555,40,2,31,1,10
650000,1555,40,3,31,1,10
35000,1555,40,1,7,12,10
35000,1555,40,2,7,12,10
35000,1555,40,3,7,12,10
325000,1556,40,1,6,1,10
319000,1556,40,2,6,1,10
315000,1556,40,3,6,1,10
660000,1556,40,1,8,1,10
660000,1556,40,2,8,1,10
660000,1556,40,3,8,1,10
91455000,1556,40,1,22,1,10
66655000,1556,40,2,22,1,10
53695000,1556,40,3,22,1,10
800000,1557,40,1,8,1,10
800000,1557,40,2,8,1,10
800000,1557,40,3,8,1,10
120000,1558,40,1,6,1,10
120000,1558,40,2,6,1,10
120000,1558,40,3,6,1,10
350000,1558,40,1,31,1,10
350000,1558,40,2,31,1,10
350000,1558,40,3,31,1,10
350000,1558,40,1,38,1,10
350000,1558,40,2,38,1,10
350000,1558,40,3,38,1,10
2500000,1559,40,1,22,1,10
2500000,1559,40,2,22,1,10
2500000,1559,40,3,22,1,10
7300000,1560,40,1,22,1,10
7300000,1560,40,2,22,1,10
7300000,1560,40,3,22,1,10
250000,1561,40,1,6,1,10
250000,1561,40,2,6,1,10
250000,1561,40,3,6,1,10
390000,1561,40,1,8,1,10
390000,1561,40,2,8,1,10
390000,1561,40,3,8,1,10
10000,1561,40,1,13,1,10
10000,1561,40,2,13,1,10
10000,1561,40,3,13,1,10
5300000,1561,40,1,22,1,10
5800000,1561,40,2,22,1,10
5800000,1561,40,3,22,1,10
4700000,1561,40,1,23,1,10
5200000,1561,40,2,23,1,10
5200000,1561,40,3,23,1,10
200000,1562,40,1,4,1,10
200000,1562,40,2,4,1,10
200000,1562,40,3,4,1,10
10570000,1562,40,1,6,1,10
10550000,1562,40,2,6,1,10
10550000,1562,40,3,6,1,10
120000,1563,40,1,6,1,10
120000,1563,40,2,6,1,10
120000,1563,40,3,6,1,10
600000,1563,40,1,8,1,10
600000,1563,40,2,8,1,10
600000,1563,40,3,8,1,10
13000000,1563,40,1,23,1,10
13000000,1563,40,2,23,1,10
13000000,1563,40,3,23,1,10
5057398,1563,40,1,23,8,10
5198628,1563,40,2,23,8,10
5341142,1563,40,3,23,8,10
263000,1564,40,1,4,2,4
225557,1564,40,2,4,2,4
210375,1564,40,3,4,2,4
4236081,1564,40,1,6,2,4
4863309,1564,40,2,6,2,4
6752292,1564,40,3,6,2,4
125953,1564,40,1,7,2,4
26540,1564,40,2,7,2,4
52500,1564,40,3,7,2,4
287868,1564,40,1,8,2,4
79995,1564,40,2,8,2,4
87000,1564,40,3,8,2,4
3738752,1564,40,1,23,2,4
4043662,1564,40,2,23,2,4
3475230,1564,40,3,23,2,4
274275,1564,40,1,31,2,4
15753,1564,40,2,31,2,4
1950,1564,40,3,31,2,4
,1564,40,1,32,2,4
179769,1564,40,2,32,2,4
,1564,40,3,32,2,4
1490337,1564,40,1,4,15,4
1278176,1564,40,2,4,15,4
1192125,1564,40,3,4,15,4
24004458,1564,40,1,6,15,4
27558747,1564,40,2,6,15,4
60019780,1564,40,3,6,15,4
713733,1564,40,1,7,15,4
150393,1564,40,2,7,15,4
297500,1564,40,3,7,15,4
1631252,1564,40,1,8,15,4
453312,1564,40,2,8,15,4
493000,1564,40,3,8,15,4
21186248,1564,40,1,23,15,4
22914088,1564,40,2,23,15,4
41449769,1564,40,3,23,15,4
1554225,1564,40,1,31,15,4
89265,1564,40,2,31,15,4
11050,1564,40,3,31,15,4
,1564,40,1,32,15,4
1018690,1564,40,2,32,15,4
,1564,40,3,32,15,4
1500000,1565,40,1,17,1,10
1500000,1565,40,2,17,1,10
1500000,1565,40,3,17,1,10
626000,1566,40,1,6,1,10
716000,1566,40,2,6,1,10
626000,1566,40,3,6,1,10
20504000,1566,40,1,22,1,10
25164000,1566,40,2,22,1,10
20504000,1566,40,3,22,1,10
10000,1567,40,1,4,1,10
10000,1567,40,2,4,1,10
10000,1567,40,3,4,1,10
20000,1567,40,1,6,1,10
20000,1567,40,2,6,1,10
20000,1567,40,3,6,1,10
10000,1567,40,1,8,1,10
10000,1567,40,2,8,1,10
10000,1567,40,3,8,1,10
200000,1567,40,1,22,1,10
200000,1567,40,2,22,1,10
200000,1567,40,3,22,1,10
800000,1567,40,1,23,1,10
800000,1567,40,2,23,1,10
800000,1567,40,3,23,1,10
1000000,1569,40,1,6,1,10
1200000,1569,40,2,6,1,10
1200000,1569,40,3,6,1,10
600000,1570,40,1,6,1,10
600000,1570,40,2,6,1,10
600000,1570,40,3,6,1,10
800000,1570,40,1,31,1,10
800000,1570,40,2,31,1,10
800000,1570,40,3,31,1,10
200000,1570,40,1,35,1,10
200000,1570,40,2,35,1,10
200000,1570,40,3,35,1,10
1500000,1571,40,1,1,1,10
1510000,1571,40,2,1,1,10
1520000,1571,40,3,1,1,10
258000,1571,40,1,3,1,10
260000,1571,40,2,3,1,10
262500,1571,40,3,3,1,10
4000000,1571,40,1,6,1,10
4000000,1571,40,2,6,1,10
4000000,1571,40,3,6,1,10
700000,1571,40,1,8,1,10
700000,1571,40,2,8,1,10
700000,1571,40,3,8,1,10
250000,1571,40,1,22,1,10
250000,1571,40,2,22,1,10
250000,1571,40,3,22,1,10
400000,1571,40,1,31,1,10
,1571,40,2,31,1,10
,1571,40,3,31,1,10
140000,1572,40,1,6,1,10
140000,1572,40,2,6,1,10
140000,1572,40,3,6,1,10
380000,1572,40,1,8,1,10
380000,1572,40,2,8,1,10
380000,1572,40,3,8,1,10
20000,1572,40,1,28,1,10
20000,1572,40,2,28,1,10
20000,1572,40,3,28,1,10
750000,1572,40,1,30,1,10
750000,1572,40,2,30,1,10
750000,1572,40,3,30,1,10
10000,1573,40,1,8,1,8
10000,1573,40,2,8,1,8
10000,1573,40,3,8,1,8
90000,1573,40,1,23,1,8
90000,1573,40,2,23,1,8
90000,1573,40,3,23,1,8
4000000,1588,40,1,22,1,10
4000000,1588,40,2,22,1,10
4000000,1588,40,3,22,1,10
100000,1589,40,1,6,1,10
100000,1589,40,2,6,1,10
100000,1589,40,3,6,1,10
5000000,1589,40,1,22,1,10
10000000,1589,40,2,22,1,10
11315143,1589,40,3,22,1,10
15000000,1590,40,1,23,1,10
15000000,1590,40,2,23,1,10
15000000,1590,40,3,23,1,10
750000,1591,40,1,6,1,10
750000,1591,40,2,6,1,10
750000,1591,40,3,6,1,10
100000,1592,40,1,11,1,10
100000,1592,40,2,11,1,10
100000,1592,40,3,11,1,10
22100000,1592,40,1,22,1,10
21900000,1592,40,2,22,1,10
21700000,1592,40,3,22,1,10
1000000,1593,40,1,11,1,10
900000,1593,40,2,11,1,10
800000,1593,40,3,11,1,10
66000000,1593,40,1,22,1,10
65000000,1593,40,2,22,1,10
63000000,1593,40,3,22,1,10
10000000,1594,40,1,6,1,10
10000000,1594,40,2,6,1,10
10000000,1594,40,3,6,1,10
300000,1594,40,1,11,1,10
300000,1594,40,2,11,1,10
300000,1594,40,3,11,1,10
690581560,1594,40,1,22,1,10
720281760,1594,40,2,22,1,10
732873960,1594,40,3,22,1,10
3000000,1595,40,1,22,1,10
3000000,1595,40,2,22,1,10
3000000,1595,40,3,22,1,10
350000,1610,40,1,5,1,6
350000,1610,40,2,5,1,6
350000,1610,40,3,5,1,6
3200000,1610,40,1,6,1,6
3220000,1610,40,2,6,1,6
3220000,1610,40,3,6,1,6
1600000,1610,40,1,11,1,6
1600000,1610,40,2,11,1,6
1600000,1610,40,3,11,1,6
7500000,1610,40,1,30,10,6
7500000,1610,40,2,30,10,6
7500000,1610,40,3,30,10,6
7500000,1610,40,1,38,10,6
7500000,1610,40,2,38,10,6
7500000,1610,40,3,38,10,6
7000000,1610,40,1,22,19,6
7000000,1610,40,2,22,19,6
7000000,1610,40,3,22,19,6
15000000,1610,40,1,42,19,6
15000000,1610,40,2,42,19,6
15000000,1610,40,3,42,19,6
45000000,1610,40,1,42,20,6
45000000,1610,40,2,42,20,6
45000000,1610,40,3,42,20,6
400000,1611,40,1,24,1,10
400000,1611,40,2,24,1,10
400000,1611,40,3,24,1,10
4249000,1448,41,1,1,1,10
4433426,1448,41,2,1,1,10
4448800,1448,41,3,1,1,10
160000,1448,41,1,2,1,10
195000,1448,41,2,2,1,10
202500,1448,41,3,2,1,10
735000,1448,41,1,3,1,10
766000,1448,41,2,3,1,10
769000,1448,41,3,3,1,10
472000,1448,41,1,4,1,10
484000,1448,41,2,4,1,10
486000,1448,41,3,4,1,10
1050000,1448,41,1,5,1,10
1050000,1448,41,2,5,1,10
1050000,1448,41,3,5,1,10
1650000,1448,41,1,6,1,10
1600000,1448,41,2,6,1,10
1600000,1448,41,3,6,1,10
50000,1448,41,1,7,1,10
50000,1448,41,2,7,1,10
50000,1448,41,3,7,1,10
179000,1448,41,1,8,1,10
179000,1448,41,2,8,1,10
179000,1448,41,3,8,1,10
8000,1448,41,1,11,1,10
8000,1448,41,2,11,1,10
8000,1448,41,3,11,1,10
1890000,1448,41,1,31,1,10
340000,1448,41,2,31,1,10
340000,1448,41,3,31,1,10
20000,1448,41,1,33,1,10
20000,1448,41,2,33,1,10
20000,1448,41,3,33,1,10
50000,1448,41,1,35,1,10
50000,1448,41,2,35,1,10
50000,1448,41,3,35,1,10
5571000,1448,41,1,38,1,10
11090574,1448,41,2,38,1,10
6188700,1448,41,3,38,1,10
130000,1448,41,1,5,7,10
130000,1448,41,2,5,7,10
130000,1448,41,3,5,7,10
150000,1448,41,1,6,7,10
150000,1448,41,2,6,7,10
150000,1448,41,3,6,7,10
15000,1448,41,1,8,7,10
15000,1448,41,2,8,7,10
15000,1448,41,3,8,7,10
100000,1448,41,1,31,7,10
100000,1448,41,2,31,7,10
100000,1448,41,3,31,7,10
50000,1448,41,1,38,7,10
50000,1448,41,2,38,7,10
50000,1448,41,3,38,7,10
46800,1448,41,1,7,12,10
46000,1448,41,2,7,12,10
46000,1448,41,3,7,12,10
120000,1449,41,1,5,1,9
120000,1449,41,2,5,1,9
120000,1449,41,3,5,1,9
17363000,1449,41,1,6,1,9
17363000,1449,41,2,6,1,9
17363000,1449,41,3,6,1,9
150000,1449,41,1,31,1,9
150000,1449,41,2,31,1,9
150000,1449,41,3,31,1,9
25000,1449,41,1,31,7,9
25000,1449,41,2,31,7,9
25000,1449,41,3,31,7,9
70000,1450,41,1,5,1,8
70000,1450,41,2,5,1,8
70000,1450,41,3,5,1,8
220000,1450,41,1,6,1,8
220000,1450,41,2,6,1,8
220000,1450,41,3,6,1,8
70000,1451,41,1,6,1,8
20000,1451,41,2,6,1,8
20000,1451,41,3,6,1,8
20000,1451,41,1,8,1,8
20000,1451,41,2,8,1,8
20000,1451,41,3,8,1,8
2150000,1568,42,1,1,1,10
2175000,1568,42,2,1,1,10
2200000,1568,42,3,1,1,10
90000,1568,42,1,2,1,10
90000,1568,42,2,2,1,10
90000,1568,42,3,2,1,10
372000,1568,42,1,3,1,10
378000,1568,42,2,3,1,10
384000,1568,42,3,3,1,10
220000,1568,42,1,4,1,10
220000,1568,42,2,4,1,10
220000,1568,42,3,4,1,10
940000,1568,42,1,5,1,10
940000,1568,42,2,5,1,10
940000,1568,42,3,5,1,10
4807500,1568,42,1,6,1,10
4807500,1568,42,2,6,1,10
4807500,1568,42,3,6,1,10
10000,1568,42,1,7,1,10
10000,1568,42,2,7,1,10
10000,1568,42,3,7,1,10
130000,1568,42,1,8,1,10
130000,1568,42,2,8,1,10
130000,1568,42,3,8,1,10
5000,1568,42,1,11,1,10
5000,1568,42,2,11,1,10
5000,1568,42,3,11,1,10
430000,1568,42,1,31,1,10
430000,1568,42,2,31,1,10
430000,1568,42,3,31,1,10
200000,1568,42,1,32,1,10
200000,1568,42,2,32,1,10
200000,1568,42,3,32,1,10
20000,1568,42,1,35,1,10
20000,1568,42,2,35,1,10
20000,1568,42,3,35,1,10
139332000,193,43,1,8,1,1
139161000,193,43,2,8,1,1
131358000,193,43,3,8,1,1
10000,193,43,1,11,1,1
10000,193,43,2,11,1,1
10000,193,43,3,11,1,1
634800,194,43,1,23,8,1
652527,194,43,2,23,8,1
670416,194,43,3,23,8,1
100000,195,43,1,4,1,1
100000,195,43,2,4,1,1
100000,195,43,3,4,1,1
1000,195,43,1,6,1,1
1000,195,43,2,6,1,1
1000,195,43,3,6,1,1
10000,195,43,1,8,1,1
20000,195,43,2,8,1,1
30000,195,43,3,8,1,1
25000,195,43,1,4,11,1
25000,195,43,2,4,11,1
25000,195,43,3,4,11,1
300000,196,43,1,5,7,1
300000,196,43,2,5,7,1
300000,196,43,3,5,7,1
10000,196,43,1,6,7,1
10000,196,43,2,6,7,1
10000,196,43,3,6,7,1
10000,196,43,1,8,7,1
10000,196,43,2,8,7,1
10000,196,43,3,8,7,1
25000,197,43,1,4,2,1
25000,197,43,2,4,2,1
25000,197,43,3,4,2,1
2500,197,43,1,5,2,1
2500,197,43,2,5,2,1
2500,197,43,3,5,2,1
187500,197,43,1,35,2,1
187500,197,43,2,35,2,1
187500,197,43,3,35,2,1
75000,197,43,1,4,16,1
75000,197,43,2,4,16,1
75000,197,43,3,4,16,1
7500,197,43,1,5,16,1
7500,197,43,2,5,16,1
7500,197,43,3,5,16,1
562500,197,43,1,35,16,1
562500,197,43,2,35,16,1
562500,197,43,3,35,16,1
70700000,198,43,1,1,1,1
70700000,198,43,2,1,1,1
70700000,198,43,3,1,1,1
3000000,198,43,1,2,1,1
3000000,198,43,2,2,1,1
3000000,198,43,3,2,1,1
12750000,198,43,1,3,1,1
12750000,198,43,2,3,1,1
12750000,198,43,3,3,1,1
4731000,198,43,1,4,1,1
4781000,198,43,2,4,1,1
7181000,198,43,3,4,1,1
3430000,198,43,1,5,1,1
3760000,198,43,2,5,1,1
4940000,198,43,3,5,1,1
9730000,198,43,1,6,1,1
9870000,198,43,2,6,1,1
15790000,198,43,3,6,1,1
100000,198,43,1,7,1,1
280000,198,43,2,7,1,1
280000,198,43,3,7,1,1
743000,198,43,1,8,1,1
843000,198,43,2,8,1,1
3453000,198,43,3,8,1,1
61000,198,43,1,11,1,1
61000,198,43,2,11,1,1
161000,198,43,3,11,1,1
10000,198,43,1,23,1,1
10000,198,43,2,23,1,1
10000,198,43,3,23,1,1
300000,198,43,1,25,1,1
300000,198,43,2,25,1,1
300000,198,43,3,25,1,1
140000,198,43,1,4,11,1
140000,198,43,2,4,11,1
140000,198,43,3,4,11,1
20000,198,43,1,7,11,1
20000,198,43,2,7,11,1
20000,198,43,3,7,11,1
250000,199,43,1,4,1,1
250000,199,43,2,4,1,1
250000,199,43,3,4,1,1
19000000,199,43,1,6,1,1
20000000,199,43,2,6,1,1
21000000,199,43,3,6,1,1
7000,199,43,1,8,1,1
7000,199,43,2,8,1,1
7000,199,43,3,8,1,1
35000,199,43,1,4,11,1
35000,199,43,2,4,11,1
35000,199,43,3,4,11,1
850000,200,43,1,4,1,1
850000,200,43,2,4,1,1
850000,200,43,3,4,1,1
30000,200,43,1,6,1,1
30000,200,43,2,6,1,1
30000,200,43,3,6,1,1
20000,200,43,1,7,1,1
20000,200,43,2,7,1,1
20000,200,43,3,7,1,1
10000,200,43,1,8,1,1
10000,200,43,2,8,1,1
10000,200,43,3,8,1,1
100000,200,43,1,4,11,1
100000,200,43,2,4,11,1
100000,200,43,3,4,11,1
535300,201,43,1,4,1,1
351500,201,43,2,4,1,1
351500,201,43,3,4,1,1
1000,201,43,1,6,1,1
1000,201,43,2,6,1,1
1000,201,43,3,6,1,1
20000,201,43,1,8,1,1
10000,201,43,2,8,1,1
10000,201,43,3,8,1,1
80000,201,43,1,4,11,1
80000,201,43,2,4,11,1
80000,201,43,3,4,11,1
100000,202,43,1,4,1,1
100000,202,43,2,4,1,1
100000,202,43,3,4,1,1
1000,202,43,1,6,1,1
1000,202,43,2,6,1,1
1000,202,43,3,6,1,1
10000,202,43,1,8,1,1
15000,202,43,2,8,1,1
20000,202,43,3,8,1,1
320000,203,43,1,4,1,1
320000,203,43,2,4,1,1
320000,203,43,3,4,1,1
220000,203,43,1,7,1,1
220000,203,43,2,7,1,1
220000,203,43,3,7,1,1
15000,203,43,1,8,1,1
15000,203,43,2,8,1,1
15000,203,43,3,8,1,1
37000,203,43,1,4,11,1
37000,203,43,2,4,11,1
37000,203,43,3,4,11,1
99000,204,43,1,4,1,1
99000,204,43,2,4,1,1
120000,204,43,3,4,1,1
5000,204,43,1,5,1,1
5000,204,43,2,5,1,1
6000,204,43,3,5,1,1
1216000,204,43,1,6,1,1
794000,204,43,2,6,1,1
794000,204,43,3,6,1,1
671000,204,43,1,8,1,1
575000,204,43,2,8,1,1
620000,204,43,3,8,1,1
800000,205,43,1,4,1,1
1200000,205,43,2,4,1,1
1200000,205,43,3,4,1,1
400000,205,43,1,5,1,1
400000,205,43,2,5,1,1
800000,205,43,3,5,1,1
10000500,205,43,1,6,1,1
9500500,205,43,2,6,1,1
11000500,205,43,3,6,1,1
2000,205,43,1,8,1,1
2000,205,43,2,8,1,1
2000,205,43,3,8,1,1
4000000,205,43,1,31,1,1
5500000,205,43,2,31,1,1
11600000,205,43,3,31,1,1
6000000,205,43,1,35,1,1
5000000,205,43,2,35,1,1
4000000,205,43,3,35,1,1
22000,205,43,1,4,11,1
22000,205,43,2,4,11,1
22000,205,43,3,4,11,1
400000,206,43,1,29,1,1
450000,206,43,2,29,1,1
500000,206,43,3,29,1,1
2600000,206,43,1,31,1,1
2700000,206,43,2,31,1,1
4500000,206,43,3,31,1,1
1500000,206,43,1,32,1,1
1500000,206,43,2,32,1,1
2000000,206,43,3,32,1,1
80000,206,43,1,36,1,1
80000,206,43,2,36,1,1
50000,206,43,3,36,1,1
240000,207,43,1,4,1,1
240000,207,43,2,4,1,1
240000,207,43,3,4,1,1
5000,207,43,1,5,1,1
5000,207,43,2,5,1,1
5000,207,43,3,5,1,1
197000,207,43,1,6,1,1
197000,207,43,2,6,1,1
197000,207,43,3,6,1,1
40000,207,43,1,7,1,1
40000,207,43,2,7,1,1
40000,207,43,3,7,1,1
30000,207,43,1,8,1,1
30000,207,43,2,8,1,1
30000,207,43,3,8,1,1
100000,208,43,1,5,1,1
100000,208,43,2,5,1,1
100000,208,43,3,5,1,1
1250000,208,43,1,6,1,1
1250000,208,43,2,6,1,1
1250000,208,43,3,6,1,1
40000,209,43,1,4,1,1
50000,209,43,2,4,1,1
50000,209,43,3,4,1,1
290000,209,43,1,6,1,1
290000,209,43,2,6,1,1
290000,209,43,3,6,1,1
125000,209,43,1,7,1,1
125000,209,43,2,7,1,1
125000,209,43,3,7,1,1
30000,209,43,1,8,1,1
30000,209,43,2,8,1,1
30000,209,43,3,8,1,1
521500,209,43,1,6,8,1
521500,209,43,2,6,8,1
521500,209,43,3,6,8,1
330000,209,43,1,7,8,1
330000,209,43,2,7,8,1
330000,209,43,3,7,8,1
85258,209,43,1,8,8,1
71191,209,43,2,8,8,1
107451,209,43,3,8,8,1
350000,209,43,1,23,8,1
400000,209,43,2,23,8,1
400000,209,43,3,23,8,1
198348843,210,43,1,1,1,1
198000000,210,43,2,1,1,1
300000000,210,43,3,1,1,1
2100000,210,43,1,2,1,1
2100000,210,43,2,2,1,1
3000000,210,43,3,2,1,1
12200000,210,43,1,3,1,1
12200000,210,43,2,3,1,1
18935000,210,43,3,3,1,1
13055000,210,43,1,4,1,1
13110000,210,43,2,4,1,1
20820000,210,43,3,4,1,1
9865000,210,43,1,5,1,1
10018000,210,43,2,5,1,1
13650000,210,43,3,5,1,1
89772000,210,43,1,6,1,1
88858598,210,43,2,6,1,1
151899284,210,43,3,6,1,1
10180000,210,43,1,8,1,1
10180000,210,43,2,8,1,1
15380000,210,43,3,8,1,1
1902000,210,43,1,11,1,1
1902000,210,43,2,11,1,1
2502000,210,43,3,11,1,1
4800000,210,43,1,22,1,1
4800000,210,43,2,22,1,1
5000000,210,43,3,22,1,1
50000,210,43,1,23,1,1
50000,210,43,2,23,1,1
50000,210,43,3,23,1,1
11000,210,43,1,25,1,1
11000,210,43,2,25,1,1
11000,210,43,3,25,1,1
54000000,210,43,1,6,10,1
54000000,210,43,2,6,10,1
54000000,210,43,3,6,10,1
500000,210,43,1,6,18,1
500000,210,43,2,6,18,1
500000,210,43,3,6,18,1
5860000,211,43,1,8,1,1
5860000,211,43,2,8,1,1
8600000,211,43,3,8,1,1
600000,211,43,1,8,18,1
600000,211,43,2,8,18,1
600000,211,43,3,8,18,1
132000,212,43,1,4,1,1
132000,212,43,2,4,1,1
132000,212,43,3,4,1,1
500,212,43,1,6,1,1
500,212,43,2,6,1,1
500,212,43,3,6,1,1
20000,212,43,1,8,1,1
20000,212,43,2,8,1,1
20000,212,43,3,8,1,1
390000,213,43,1,4,1,1
390000,213,43,2,4,1,1
390000,213,43,3,4,1,1
12000,213,43,1,6,1,1
12000,213,43,2,6,1,1
22000,213,43,3,6,1,1
20000,213,43,1,7,1,1
20000,213,43,2,7,1,1
20000,213,43,3,7,1,1
10000,213,43,1,8,1,1
10000,213,43,2,8,1,1
10000,213,43,3,8,1,1
170000,213,43,1,4,11,1
170000,213,43,2,4,11,1
170000,213,43,3,4,11,1
30000,214,43,1,4,1,1
30000,214,43,2,4,1,1
30000,214,43,3,4,1,1
355500,214,43,1,6,1,1
355500,214,43,2,6,1,1
355500,214,43,3,6,1,1
5000,214,43,1,8,1,1
5000,214,43,2,8,1,1
5000,214,43,3,8,1,1
651957,214,43,1,23,8,1
670164,214,43,2,23,8,1
688535,214,43,3,23,8,1
85000,215,43,1,4,1,1
85000,215,43,2,4,1,1
85000,215,43,3,4,1,1
4500,215,43,1,6,1,1
4500,215,43,2,6,1,1
4500,215,43,3,6,1,1
4000,215,43,1,8,1,1
4000,215,43,2,8,1,1
4000,215,43,3,8,1,1
430000,216,43,1,4,1,1
430000,216,43,2,4,1,1
430000,216,43,3,4,1,1
500,216,43,1,6,1,1
500,216,43,2,6,1,1
500,216,43,3,6,1,1
5000,216,43,1,8,1,1
5000,216,43,2,8,1,1
5000,216,43,3,8,1,1
90000,216,43,1,4,11,1
90000,216,43,2,4,11,1
90000,216,43,3,4,11,1
105000,217,43,1,4,1,1
130000,217,43,2,4,1,1
130000,217,43,3,4,1,1
20000,217,43,1,5,1,1
20000,217,43,2,5,1,1
20000,217,43,3,5,1,1
5000,217,43,1,6,1,1
5000,217,43,2,6,1,1
5000,217,43,3,6,1,1
5000,217,43,1,8,1,1
5000,217,43,2,8,1,1
5000,217,43,3,8,1,1
15000,217,43,1,4,11,1
15000,217,43,2,4,11,1
15000,217,43,3,4,11,1
80000,218,43,1,4,1,1
80000,218,43,2,4,1,1
80000,218,43,3,4,1,1
50000,218,43,1,4,8,1
50000,218,43,2,4,8,1
50000,218,43,3,4,8,1
700000,218,43,1,15,8,1
700000,218,43,2,15,8,1
700000,218,43,3,15,8,1
900000,218,43,1,16,8,1
1000000,218,43,2,16,8,1
1000000,218,43,3,16,8,1
896070,218,43,1,23,8,1
867170,218,43,2,23,8,1
938917,218,43,3,23,8,1
30000,218,43,1,4,11,1
30000,218,43,2,4,11,1
30000,218,43,3,4,11,1
